dt,dt_iso,timezone,city_name,lat,lon,temp,dew_point,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,dt_iso,month,day,hour
1532383200,2018-07-23 22:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,101.86,64.6,99.19,102.18,1011,,,30,2018,7,23,22
1532386800,2018-07-23 23:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,99.97,59.99,97.39,100.38,1012,,,27,2018,7,23,23
1532390400,2018-07-24 00:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,98.2,59.52,97.14,98.58,1011,,,28,2018,7,24,0
1532394000,2018-07-24 01:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,96.73,60.21,93.54,96.85,1012,,,30,2018,7,24,1
1532397600,2018-07-24 02:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,94.73,57.54,91.35,94.98,1013,,,29,2018,7,24,2
1532401200,2018-07-24 03:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,92.84,58.66,89.94,93.18,1013,,,32,2018,7,24,3
1532404800,2018-07-24 04:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,90.99,57.9,88.39,91.38,1014,,,33,2018,7,24,4
1532408400,2018-07-24 05:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,89.58,60.62,87.39,89.83,1015,,,38,2018,7,24,5
1532412000,2018-07-24 06:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,89.1,60.93,84.54,89.58,1015,,,39,2018,7,24,6
1532415600,2018-07-24 07:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,87.21,61.99,84.33,87.78,1015,,,43,2018,7,24,7
1532419200,2018-07-24 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,84.47,62.64,82.74,84.79,1015,,,48,2018,7,24,8
1532422800,2018-07-24 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,82.6,62.65,80.94,82.99,1015,,,51,2018,7,24,9
1532426400,2018-07-24 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,82.06,64.81,80.37,82.38,1015,,,56,2018,7,24,10
1532430000,2018-07-24 11:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,82.08,64.83,79.14,82.38,1016,,,56,2018,7,24,11
1532433600,2018-07-24 12:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,80.62,65.93,78.39,80.83,1016,,,61,2018,7,24,12
1532437200,2018-07-24 13:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,80.62,65.93,79.39,81.27,1017,,,61,2018,7,24,13
1532440800,2018-07-24 14:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,84.38,65.93,82.99,85.23,1018,,,54,2018,7,24,14
1532444400,2018-07-24 15:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,85.86,64.49,84.79,88.14,1018,,,49,2018,7,24,15
1532448000,2018-07-24 16:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,89.62,65.46,88.14,89.83,1018,,,45,2018,7,24,16
1532451600,2018-07-24 17:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,91.51,65.19,90.19,91.81,1018,,,42,2018,7,24,17
1532455200,2018-07-24 18:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,94.73,64.42,91.99,94.98,1018,,,37,2018,7,24,18
1532458800,2018-07-24 19:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,94.86,64.53,93.79,97.14,1017,,,37,2018,7,24,19
1532462400,2018-07-24 20:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,96.82,63.82,96.39,97.14,1016,,,34,2018,7,24,20
1532466000,2018-07-24 21:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,96.33,61.68,95.59,97.29,1016,,,32,2018,7,24,21
1532469600,2018-07-24 22:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,98.1,62.29,95.59,98.94,1015,,,31,2018,7,24,22
1532473200,2018-07-24 23:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,96.85,61.23,96.78,97.39,1015,,,31,2018,7,24,23
1532476800,2018-07-25 00:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,96.75,62.04,95.59,97.14,1015,,,32,2018,7,25,0
1532480400,2018-07-25 01:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,94.86,60.4,93.54,94.98,1015,,,32,2018,7,25,1
1532484000,2018-07-25 02:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,93.04,61.34,91.35,93.18,1016,,,35,2018,7,25,2
1532487600,2018-07-25 03:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,91.08,62.69,89.37,91.38,1016,,,39,2018,7,25,3
1532491200,2018-07-25 04:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,89.31,63.21,87.39,90.19,1017,,,42,2018,7,25,4
1532494800,2018-07-25 05:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,87.4,65.32,84.54,88.39,1017,,,48,2018,7,25,5
1532498400,2018-07-25 06:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,87.3,64,82.74,87.78,1017,,,46,2018,7,25,6
1532502000,2018-07-25 07:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,84.07,65.1,82.35,84.79,1017,,,53,2018,7,25,7
1532505600,2018-07-25 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,82.22,65.48,81.91,83.25,1017,,,57,2018,7,25,8
1532509200,2018-07-25 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,80.83,65.17,80.58,82.99,1017,,,59,2018,7,25,9
1532512800,2018-07-25 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,80.31,65.17,79.14,81.19,1017,,,60,2018,7,25,10
1532516400,2018-07-25 11:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,78.85,64.74,78.39,79.39,1017,,,62,2018,7,25,11
1532520000,2018-07-25 12:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,78.87,64.29,78.78,80.94,1017,,,61,2018,7,25,12
1532523600,2018-07-25 13:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,82.09,65.35,81.19,83.25,1018,,,57,2018,7,25,13
1532527200,2018-07-25 14:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,85.98,65.75,84.54,86.59,1018,,,51,2018,7,25,14
1532530800,2018-07-25 15:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,89.33,63.9,88.93,90.19,1018,,,43,2018,7,25,15
1532534400,2018-07-25 16:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,91.62,63.16,91.35,91.99,1019,,,39,2018,7,25,16
